relative_path,class_name,match_status,match_method,match_confidence,metadata_record_id,ais_type_code,metadata_date,metadata_time,raw_vessel_name,canonical_vessel_name,mmsi,vessel_key,ambiguous_vessel_name
Tank/20160924-38/38.wav,Tank,matched,date_and_duration,medium,40,89,20160924,023333,ARGENT DAISY,ARGENT DAISY,,NAME:41a0ab2cec86,False
Tank/20160927-39/39.wav,Tank,matched,date_and_duration,medium,41,80,20160927,081031,ARDMORE CHEYENNE,ARDMORE CHEYENNE,,NAME:a92c1518168a,False
Tank/20161002-40/130331.wav,Tank,matched,exact_date_time,high,42,80,20161002,130331,CHEMBULK NEW,CHEMBULK NEW,,NAME:e3335e3db1c5,False
Tank/20161005-41/41.wav,Tank,matched,date_and_duration,medium,43,89,20161005,075627,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20161009-42/42.wav,Tank,matched,date_and_duration,medium,44,89,20161009,151318,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20161021-43/43.wav,Tank,matched,date_and_duration,medium,45,80,20161021,204409,CHEMBULK MINNEAPOLIS,CHEMBULK MINNEAPOLIS,,NAME:2a242976cd9e,False
Tank/20161022-44/030503.wav,Tank,matched,exact_date_time,high,46,80,20161022,030503,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20161024-45/061514.wav,Tank,matched,exact_date_time,high,47,89,20161024,061514,CHERRY GALAXY,CHERRY GALAXY,,NAME:c70b18da6c17,False
Tank/20161027-46/145435.wav,Tank,matched,exact_date_time,high,48,80,20161027,145435,SILVER MUNA,SILVER MUNA,,NAME:80224c0e63db,False
Tank/20161030-47/47.wav,Tank,matched,date_and_duration,medium,49,89,20161030,043924,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20161101-48/48.wav,Tank,matched,same_date_duration_assignment,medium,50,89,20161101,053459,OCEAN RELIANCE,OCEAN RELIANCE,,NAME:25e992f03eef,False
Tank/20161101a-49/49.wav,Tank,matched,same_date_duration_assignment,medium,51,80,20161101,230021,WORLD HARMONY,WORLD HARMONY,,NAME:c8b47720a542,False
Tank/20161106-50/50.wav,Tank,matched,date_and_duration,medium,52,82,20161106,200001,CHERRY GALAXY,CHERRY GALAXY,,NAME:c70b18da6c17,False
Tank/20161107-51/170102.wav,Tank,matched,exact_date_time,high,53,82,20161107,170102,NAVIG8 AQUAMARINE,NAVIG8 AQUAMARINE,,NAME:795f93d22a04,False
Tank/20161110-52/005212.wav,Tank,matched,exact_date_time,high,54,80,20161110,005212,ARGENT SUNRISE,ARGENT SUNRISE,,NAME:c73665fcee95,False
Tank/20161113-237/174452.wav,Tank,matched,exact_date_time,high,55,82,20161113,174452,NAVIG8 AQUAMARINE,NAVIG8 AQUAMARINE,,NAME:795f93d22a04,False
Tank/20161113a-53/212239.wav,Tank,matched,exact_date_time,high,56,89,20161113,212239,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20161121-54/094048.wav,Tank,matched,exact_date_time,high,57,82,20161121,094048,ARGENT DAISY,ARGENT DAISY,,NAME:41a0ab2cec86,False
Tank/20161123-55/171423.wav,Tank,matched,exact_date_time,high,58,82,20161123,171423,BUNGA LOTUS,BUNGA LOTUS,,NAME:41832589d836,False
Tank/20161124-56/095256.wav,Tank,matched,exact_date_time,high,59,83,20161124,095256,LOUIS P,LOUIS P,,NAME:4da84da50f77,False
Tank/20161125-57/202025.wav,Tank,matched,exact_date_time,high,60,80,20161125,202025,ARGENT SUNRISE,ARGENT SUNRISE,,NAME:c73665fcee95,False
Tank/20161128-58/005608.wav,Tank,matched,exact_date_time,high,61,80,20161128,005608,CHAMPION ISTRA,CHAMPION ISTRA,,NAME:6dfcba65add2,False
Tank/20161206-59/221722.wav,Tank,matched,exact_date_time,high,62,80,20161206,221722,CHEMBULK NEW,CHEMBULK NEW,,NAME:e3335e3db1c5,False
Tank/20161207-60/090131.wav,Tank,matched,exact_date_time,high,63,84,20161207,090131,MTM LONDON,MTM LONDON,,NAME:d543903933df,False
Tank/20161208-61/135535.wav,Tank,matched,exact_date_time,high,64,82,20161208,135535,FUJI GALAXY,FUJI GALAXY,,NAME:55db029d8de0,False
Tank/20161208a-62/200744.wav,Tank,matched,exact_date_time,high,65,89,20161208,200744,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20161211-63/204245.wav,Tank,matched,exact_date_time,high,66,80,20161211,204245,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20161215-64/025503.wav,Tank,matched,exact_date_time,high,67,81,20161215,025503,GINGA TIGER,GINGA TIGER,,NAME:e26de5f02cf6,False
Tank/20161218-65/134000.wav,Tank,matched,exact_date_time,high,68,80,20161218,134000,STI QUEENS,STI QUEENS,,NAME:20ca4f871efe,False
Tank/20161226-66/123224.wav,Tank,matched,exact_date_time,high,70,89,20161226,123224,THELMA,THELMA,,NAME:5e113b145850,False
Tank/20161227-67/034311.wav,Tank,matched,exact_date_time,high,71,80,20161227,034311,TORM CAMILLA,TORM CAMILLA,,NAME:b78a374f9098,False
Tank/20170102-68/001752.wav,Tank,matched,exact_date_time,high,72,82,20170102,001752,GULF STREAM,GULF STREAM,,NAME:847e5d06798c,False
Tank/20170119-69/153739.wav,Tank,matched,exact_date_time,high,73,82,20170119,153739,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20170120-70/070941.wav,Tank,matched,exact_date_time,high,74,80,20170120,070941,BOCHEM LONDON,BOCHEM LONDON,,NAME:efb765ecb3c2,False
Tank/20170121-71/234906.wav,Tank,matched,exact_date_time,high,75,89,20170121,234906,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20170122-72/031957.wav,Tank,matched,exact_date_time,high,76,82,20170122,031957,CHEMBULK HONGKONG,CHEMBULK HONGKONG,,NAME:5a6ef80edeef,False
Tank/20170122a-73/032130.wav,Tank,matched,exact_date_time,high,77,82,20170122,032130,CHEMBULK HONGKONG,CHEMBULK HONGKONG,,NAME:5a6ef80edeef,False
Tank/20170122b-74/050415.wav,Tank,matched,exact_date_time,high,78,82,20170122,050415,BOCHEM SINGAPURA,BOCHEM SINGAPURA,,NAME:ec90066b4592,False
Tank/20170124-75/085359.wav,Tank,matched,exact_date_time,high,79,89,20170124,085359,TORM ASLAUG,TORM ASLAUG,,NAME:6b1675ae186a,False
Tank/20170203-76/002153.wav,Tank,matched,exact_date_time,high,80,80,20170203,002153,ESER K,ESER K,,NAME:81db2a73ba92,False
Tank/20170204-77/232817.wav,Tank,matched,exact_date_time,high,81,80,20170204,232817,SILVER SAWSAN,SILVER SAWSAN,,NAME:55662369b772,False
Tank/20170205-78/163939.wav,Tank,matched,exact_date_time,high,82,80,20170205,163939,HIGH MERCURY,HIGH MERCURY,,NAME:7a87842a0e9c,False
Tank/20170206-79/081843.wav,Tank,matched,exact_date_time,high,83,89,20170206,081843,GINGA PANTHER,GINGA PANTHER,,NAME:b71894c87019,False
Tank/20170209-80/040238.wav,Tank,matched,exact_date_time,high,85,82,20170209,040238,FUJI GALAXY,FUJI GALAXY,,NAME:55db029d8de0,False
Tank/20170216-81/035911.wav,Tank,matched,exact_date_time,high,86,80,20170216,035911,HIGH MERCURY,HIGH MERCURY,,NAME:7a87842a0e9c,False
Tank/20170219-82/104435.wav,Tank,matched,exact_date_time,high,87,80,20170219,104435,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170227-83/235904.wav,Tank,matched,exact_date_time,high,88,80,20170227,235904,GINGA LION,GINGA LION,,NAME:c5972e2bd31d,False
Tank/20170301-84/230755.wav,Tank,matched,exact_date_time,high,89,80,20170301,230755,CHAMPION TERN,CHAMPION TERN,,NAME:2b6840f9510d,False
Tank/20170309-85/095437.wav,Tank,matched,exact_date_time,high,90,80,20170309,095437,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170317-86/072019.wav,Tank,matched,exact_date_time,high,91,80,20170317,072019,NAVIG8 AMBER,NAVIG8 AMBER,,NAME:4b4695c25480,False
Tank/20170326-87/022836.wav,Tank,matched,exact_date_time,high,92,82,20170326,022836,CHERRY GALAXY,CHERRY GALAXY,,NAME:c70b18da6c17,False
Tank/20170326a-88/203852.wav,Tank,matched,exact_date_time,high,93,80,20170326,203852,CITRUS EXPRESS,CITRUS EXPRESS,,NAME:c99cf3ee0627,False
Tank/20170326b-89/231111.wav,Tank,matched,exact_date_time,high,94,80,20170326,231111,ALFRED N,ALFRED N,,NAME:dabeccecf421,False
Tank/20170327-90/112002.wav,Tank,matched,exact_date_time,high,95,80,20170327,112002,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170327a-91/224310.wav,Tank,matched,exact_date_time,high,96,82,20170327,224310,GINGA LEOPARD,GINGA LEOPARD,,NAME:91a1b362b56f,False
Tank/20170403-92/044833.wav,Tank,matched,exact_date_time,high,97,80,20170403,044833,KERALA,KERALA,,NAME:b09c81286f3a,False
Tank/20170403a-93/102955.wav,Tank,matched,exact_date_time,high,98,80,20170403,102955,ALFRED N,ALFRED N,,NAME:dabeccecf421,False
Tank/20170404-94/061416.wav,Tank,matched,exact_date_time,high,99,80,20170404,061416,CHAMPION TRADER,CHAMPION TRADER,,NAME:8eb5a69f27b2,False
Tank/20170409-95/031833.wav,Tank,matched,exact_date_time,high,100,89,20170409,031833,CHEMBULK LINDY,CHEMBULK LINDY,,NAME:0b2a9743e484,False
Tank/20170412-96/114857.wav,Tank,matched,exact_date_time,high,101,89,20170412,114857,NESTOS 636012507,NESTOS,636012507,MMSI:636012507,False
Tank/20170413-97/112445.wav,Tank,matched,exact_date_time,high,102,80,20170413,112445,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170419-98/021347.wav,Tank,matched,exact_date_time,high,103,89,20170419,021347,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20170420-99/170815.wav,Tank,matched,exact_date_time,high,104,80,20170420,170815,KAIMON GALAXY,KAIMON GALAXY,,NAME:ed8e80896825,False
Tank/20170421-100/010738.wav,Tank,matched,exact_date_time,high,105,80,20170421,010738,HAFNIA MALACCA,HAFNIA MALACCA,,NAME:2693e6e1124a,False
Tank/20170421a-101/064626.wav,Tank,matched,exact_date_time,high,106,82,20170421,064626,FUJI GALAXY,FUJI GALAXY,,NAME:55db029d8de0,False
Tank/20170425-102/231243.wav,Tank,matched,exact_date_time,high,107,80,20170425,231243,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170507-103/213103.wav,Tank,matched,exact_date_time,high,108,81,20170507,213103,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170509-104/105420.wav,Tank,matched,exact_date_time,high,109,83,20170509,105420,RIO DAUPHIN,RIO DAUPHIN,,NAME:7968c496c16c,False
Tank/20170510-105/041848.wav,Tank,matched,exact_date_time,high,110,80,20170510,041848,SILVER ETREMA,SILVER ETREMA,,NAME:fd443e7290c0,False
Tank/20170511-106/050253.wav,Tank,matched,exact_date_time,high,111,80,20170511,050253,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170512-107/081819.wav,Tank,matched,exact_date_time,high,112,80,20170512,081819,HELLAS AVATAR,HELLAS AVATAR,,NAME:bee5ecaec18d,False
Tank/20170516-108/201729.wav,Tank,matched,exact_date_time,high,113,82,20170516,201729,ELM GALAXY,ELM GALAXY,,NAME:5eeb72dd8823,False
Tank/20170525-109/111532.wav,Tank,matched,exact_date_time,high,114,89,20170525,111532,GINGA LYNX,GINGA LYNX,,NAME:9233d9bcd3d6,False
Tank/20170529-110/124845.wav,Tank,matched,exact_date_time,high,115,89,20170529,124845,CHAMPION ISTRA,CHAMPION ISTRA,,NAME:6dfcba65add2,False
Tank/20170530-111/004426.wav,Tank,matched,exact_date_time,high,116,80,20170530,004426,SILVER ETREMA,SILVER ETREMA,,NAME:fd443e7290c0,False
Tank/20170605-112/143212.wav,Tank,matched,exact_date_time,high,117,80,20170605,143212,NEW CONQUEST,NEW CONQUEST,,NAME:fbb69102de9c,False
Tank/20170608-113/234244.wav,Tank,matched,exact_date_time,high,118,80,20170608,234244,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170612-114/013848.wav,Tank,matched,exact_date_time,high,119,80,20170612,013848,CHEMBULK LINDY,CHEMBULK LINDY,,NAME:0b2a9743e484,False
Tank/20170614-115/021303.wav,Tank,matched,exact_date_time,high,120,89,20170614,021303,LIME GALAXY,LIME GALAXY,,NAME:b56dc0535b32,False
Tank/20170621-116/221235.wav,Tank,matched,exact_date_time,high,121,82,20170621,221235,KAIMON GALAXY,KAIMON GALAXY,,NAME:ed8e80896825,False
Tank/20170623-117/232502.wav,Tank,matched,exact_date_time,high,122,82,20170623,232502,SONGA PRIDE,SONGA PRIDE,,NAME:d58f877032df,False
Tank/20170625-118/180527.wav,Tank,matched,exact_date_time,high,1,80,20170625,180527,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170627-119/111336.wav,Tank,matched,exact_date_time,high,2,82,20170627,111336,KAIMON GALAXY,KAIMON GALAXY,,NAME:ed8e80896825,False
Tank/20170629-120/215813.wav,Tank,matched,exact_date_time,high,3,89,20170629,215813,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170630-121/210742.wav,Tank,matched,exact_date_time,high,4,81,20170630,210742,ARGENT COSMOS,ARGENT COSMOS,,NAME:1a6ef0420665,False
Tank/20170704-122/145807.wav,Tank,matched,exact_date_time,high,5,89,20170704,145807,UACC MESSILA,UACC MESSILA,,NAME:d01d92e3c399,False
Tank/20170705-123/030515.wav,Tank,matched,exact_date_time,high,6,80,20170705,030515,CHAMPION EBONY,CHAMPION EBONY,,NAME:185f42088a3b,False
Tank/20170711-124/000454.wav,Tank,unresolved,,none,,,,,,,,,
Tank/20170711a-239/191933.wav,Tank,matched,exact_date_time,high,9,80,20170711,191933,ARISTAIOS,ARISTAIOS,,NAME:d6c3a53bbb7e,False
Tank/20170712-125/013547.wav,Tank,matched,exact_date_time,high,10,80,20170712,013547,CHAMPION EBONY,CHAMPION EBONY,,NAME:185f42088a3b,False
Tank/20170712a-126/015656.wav,Tank,matched,exact_date_time,high,11,80,20170712,015656,NORD INSPIRATION,NORD INSPIRATION,,NAME:ff48e884b477,False
Tank/20170720-127/064114.wav,Tank,matched,exact_date_time,high,12,89,20170720,064114,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170723-238/052014.wav,Tank,matched,exact_date_time,high,13,80,20170723,052014,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170723a-128/192900.wav,Tank,matched,exact_date_time,high,14,82,20170723,192900,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20170728-129/202445.wav,Tank,matched,exact_date_time,high,15,89,20170728,202445,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170802-130/135021.wav,Tank,matched,exact_date_time,high,16,84,20170802,135021,ENERGY CENTURY,ENERGY CENTURY,,NAME:3014620b7e47,False
Tank/20170815-131/215556.wav,Tank,matched,exact_date_time,high,17,84,20170815,215556,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20170818-132/060518.wav,Tank,matched,exact_date_time,high,18,89,20170818,060518,ATLANTIC LILY,ATLANTIC LILY,,NAME:0dc5c5a7225f,False
Tank/20170822-133/172736.wav,Tank,matched,exact_date_time,high,20,89,20170822,172736,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170824-134/194518.wav,Tank,matched,exact_date_time,high,21,82,20170824,194518,HARBOUR FASHION,HARBOUR FASHION,,NAME:f15ad091a4e4,False
Tank/20170826-135/005931.wav,Tank,matched,exact_date_time,high,22,80,20170826,005931,NORD INSPIRATION,NORD INSPIRATION,,NAME:ff48e884b477,False
Tank/20170828-136/215454.wav,Tank,matched,exact_date_time,high,23,89,20170828,215454,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20170901-137/205515.wav,Tank,matched,exact_date_time,high,24,80,20170901,205515,NAVIG8 AMETHYST,NAVIG8 AMETHYST,,NAME:d231a10a065d,False
Tank/20170909-138/191109.wav,Tank,matched,exact_date_time,high,25,80,20170909,191109,GULF PEARL,GULF PEARL,,NAME:7ede4b981a3f,False
Tank/20170920-139/232910.wav,Tank,matched,exact_date_time,high,27,80,20170920,232910,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20170923-140/064301.wav,Tank,matched,exact_date_time,high,28,82,20170923,064301,KAIMON GALAXY,KAIMON GALAXY,,NAME:ed8e80896825,False
Tank/20171008-141/053342.wav,Tank,matched,exact_date_time,high,29,80,20171008,053342,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20171013-142/115050.wav,Tank,matched,exact_date_time,high,30,80,20171013,115050,SILVER HANNAH,SILVER HANNAH,,NAME:45c07cc56349,False
Tank/20171014-143/115751.wav,Tank,matched,exact_date_time,high,31,80,20171014,115751,CHEMBULK LINDY,CHEMBULK LINDY,,NAME:0b2a9743e484,False
Tank/20171015-144/090640.wav,Tank,matched,exact_date_time,high,32,89,20171015,090640,STOLT SUN,STOLT SUN,,NAME:d45cd4a6aeec,False
Tank/20171023-145/214849.wav,Tank,matched,exact_date_time,high,33,80,20171023,214849,REINHOLD SCHULTE,REINHOLD SCHULTE,,NAME:031472330c3c,False
Tank/20171024-146/085126.wav,Tank,matched,exact_date_time,high,34,82,20171024,085126,MTM LONDON,MTM LONDON,,NAME:d543903933df,False
Tank/20171029-147/012439.wav,Tank,matched,exact_date_time,high,35,80,20171029,012439,CHALLENGE PRELUDE,CHALLENGE PRELUDE,,NAME:3d54200348b4,False
Tank/20171031-148/074400.wav,Tank,matched,exact_date_time,high,36,89,20171031,074400,LIME GALAXY,LIME GALAXY,,NAME:b56dc0535b32,False
Tank/20171108-149/011449.wav,Tank,matched,exact_date_time,high,2,80,20171108,011449,MTM SANTOS,MTM SANTOS,,NAME:8a928fb80805,False
Tank/20171110-150/231243.wav,Tank,matched,exact_date_time,high,3,80,20171110,231243,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20171121-151/180451.wav,Tank,matched,exact_date_time,high,4,80,20171121,180451,CHEMBULK LINDY,CHEMBULK LINDY,,NAME:0b2a9743e484,False
Tank/20171126-152/025605.wav,Tank,matched,exact_date_time,high,5,80,20171126,025605,CHAMPION ISTRA,CHAMPION ISTRA,,NAME:6dfcba65add2,False
Tank/20171126a-153/090000.wav,Tank,matched,exact_date_time,high,6,82,20171126,090000,ARGENT SUNRISE,ARGENT SUNRISE,,NAME:c73665fcee95,False
Tank/20171127-154/162141.wav,Tank,matched,exact_date_time,high,7,80,20171127,162141,OMODOS,OMODOS,,NAME:69a83a3361a7,False
Tank/20171128-155/013710.wav,Tank,matched,exact_date_time,high,8,80,20171128,013710,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20171204-156/222708.wav,Tank,matched,exact_date_time,high,9,89,20171204,222708,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20171207-157/150539.wav,Tank,matched,exact_date_time,high,10,80,20171207,150539,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20171208-158/193936.wav,Tank,matched,exact_date_time,high,11,80,20171208,193936,TORM EMILIE,TORM EMILIE,,NAME:b24020859808,False
Tank/20171216-159/160715.wav,Tank,matched,exact_date_time,high,13,89,20171216,160715,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20171220-240/222041.wav,Tank,unresolved,,none,,,,,,,,,
Tank/20171222-160/141803.wav,Tank,matched,exact_date_time,high,15,82,20171222,141803,ARGENT ASTER,ARGENT ASTER,,NAME:178b0849abd1,False
Tank/20171222a-161/152008.wav,Tank,matched,exact_date_time,high,16,82,20171222,152008,SC CAPRICORN,SC CAPRICORN,,NAME:e87e1f9338a8,False
Tank/20171223-162/150450.wav,Tank,matched,exact_date_time,high,17,80,20171223,150450,NORD STEADY,NORD STEADY,,NAME:8c6cc95c2aa3,False
Tank/20171230-163/032310.wav,Tank,matched,exact_date_time,high,18,82,20171230,032310,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20171230a-164/195035.wav,Tank,matched,exact_date_time,high,20,81,20171230,195035,SEAWAYS VISAYAS,SEAWAYS VISAYAS,,NAME:8d97cac1669c,False
Tank/20171230b-165/032319.wav,Tank,matched,exact_date_time,high,19,82,20171230,032319,AMAGI GALAXY,AMAGI GALAXY,,NAME:6399040c812e,False
Tank/20180117-166/054518.wav,Tank,matched,exact_date_time,high,22,80,20180117,054518,NAVE ORBIT,NAVE ORBIT,,NAME:2b9e227fbb9d,False
Tank/20180119-167/055815.wav,Tank,matched,exact_date_time,high,23,80,20180119,055815,GULF PEARL,GULF PEARL,,NAME:7ede4b981a3f,False
Tank/20180119a-168/055857.wav,Tank,matched,exact_date_time,high,24,80,20180119,055857,GULF PEARL,GULF PEARL,,NAME:7ede4b981a3f,False
Tank/20180120-169/125003.wav,Tank,matched,exact_date_time,high,25,80,20180120,125003,CHALLENGE PRELUDE,CHALLENGE PRELUDE,,NAME:3d54200348b4,False
Tank/20180120a-170/211000.wav,Tank,matched,exact_date_time,high,26,81,20180120,211000,MAERSK TOKYO,MAERSK TOKYO,,NAME:79991b5c0c0d,False
Tank/20180121-171/222956.wav,Tank,matched,exact_date_time,high,27,80,20180121,222956,NAVIG8 AMETRINE,NAVIG8 AMETRINE,,NAME:c66a4869ffbb,False
Tank/20180129-172/025531.wav,Tank,matched,exact_date_time,high,28,80,20180129,025531,XANTHOS,XANTHOS,,NAME:ca3e5dea3c74,False
Tank/20180130-173/054907.wav,Tank,matched,exact_date_time,high,29,80,20180130,054907,CABO DE,CABO DE,,NAME:a1f911bbcba8,True
Tank/20180203-174/232020.wav,Tank,matched,exact_date_time,high,30,80,20180203,232020,UACC RAS,UACC RAS,,NAME:e96b59dda5d5,False
Tank/20180206-175/104114.wav,Tank,matched,exact_date_time,high,31,89,20180206,104114,ZAO GALAXY,ZAO GALAXY,,NAME:032d8664fa71,False
Tank/20180206a-176/131726.wav,Tank,matched,time_and_duration_date_mismatch,medium,84,82,20170206,131726,CHERRY GALAXY,CHERRY GALAXY,,NAME:c70b18da6c17,False
Tank/20180208-177/234708.wav,Tank,matched,exact_date_time,high,32,82,20180208,234708,ARGENT SUNRISE,ARGENT SUNRISE,,NAME:c73665fcee95,False
Tank/20180211-178/180933.wav,Tank,matched,exact_date_time,high,33,80,20180211,180933,MELATI 5,MELATI 5,,NAME:5e66854eb321,False
Tank/20180221-179/020619.wav,Tank,matched,exact_date_time,high,34,89,20180221,020619,SONGA PRIDE,SONGA PRIDE,,NAME:d58f877032df,False
Tank/20180226-180/033811.wav,Tank,matched,exact_date_time,high,35,80,20180226,033811,NAVE SEXTANS,NAVE SEXTANS,,NAME:a4f6d2c1a2e1,False
Tank/20180303-181/060850.wav,Tank,matched,exact_date_time,high,36,80,20180303,060850,PAMISOS 636014809,PAMISOS,636014809,MMSI:636014809,False
Tank/20180311-182/212409.wav,Tank,matched,exact_date_time,high,37,80,20180311,212409,CABO DE,CABO DE,,NAME:a1f911bbcba8,True
Tank/20180314-183/155725.wav,Tank,matched,exact_date_time,high,38,80,20180314,155725,OTTO H,OTTO H,,NAME:8fafd91b2a1f,False
Tank/20180314a-184/171300.wav,Tank,matched,exact_date_time,high,39,85,20180314,171300,NORDISLE,NORDISLE,,NAME:7815e0813ac6,False
Tank/20180316-185/163653.wav,Tank,matched,exact_date_time,high,40,80,20180316,163653,PELICAN STATE,PELICAN STATE,,NAME:5fb811b8ddee,False
Tank/20180316a-186/174010.wav,Tank,matched,exact_date_time,high,41,89,20180316,174010,TORM AMALIE,TORM AMALIE,,NAME:5524943b1cfa,False
Tank/20180402-187/060415.wav,Tank,matched,exact_date_time,high,44,82,20180402,060415,ARPEGGIO,ARPEGGIO,,NAME:6a2417886a39,False
Tank/20180405-188/025825.wav,Tank,matched,exact_date_time,high,45,80,20180405,025825,SELECAO,SELECAO,,NAME:be0d81c40024,False
Tank/20180411-189/081047.wav,Tank,matched,exact_date_time,high,46,80,20180411,081047,CHEMBULK LINDY,CHEMBULK LINDY,,NAME:0b2a9743e484,False
Tank/20180411a-190/193519.wav,Tank,matched,exact_date_time,high,47,80,20180411,193519,SEAVOYAGER,SEAVOYAGER,,NAME:fd845bd14ff5,False
Tank/20180413-191/212814.wav,Tank,matched,exact_date_time,high,48,89,20180413,212814,KIRKEHOLMEN,KIRKEHOLMEN,,NAME:b0a3134494fd,False
Tank/20180417-192/005456.wav,Tank,matched,exact_date_time,high,49,89,20180417,005456,FG ROTTERDAM,FG ROTTERDAM,,NAME:2a56f04c7948,False
Tank/20180418-193/004704.wav,Tank,matched,exact_date_time,high,50,82,20180418,004704,NAVIG8 ALMANDINE,NAVIG8 ALMANDINE,,NAME:adc6787ca778,False
Tank/20180421-194/025328.wav,Tank,matched,exact_date_time,high,51,89,20180421,025328,NAVIG8 STELLAR,NAVIG8 STELLAR,,NAME:6063953258fe,False
Tank/20180422-195/171202.wav,Tank,matched,exact_date_time,high,52,80,20180422,171202,CARIBBEAN SPIRIT,CARIBBEAN SPIRIT,,NAME:a19655c7e341,False
Tank/20180422a-196/171529.wav,Tank,unresolved,,none,,,,,,,,,
Tank/20180422b-197/171240.wav,Tank,unresolved,,none,,,,,,,,,
Tank/20180423-198/063301.wav,Tank,matched,exact_date_time,high,55,80,20180423,063301,AZALEA GALAXY,AZALEA GALAXY,,NAME:2216f45edfe1,False
Tank/20180425-199/083048.wav,Tank,matched,exact_date_time,high,56,80,20180425,083048,TORM CARINA,TORM CARINA,,NAME:2e018e965d06,False
Tank/20180430-200/033225.wav,Tank,matched,exact_date_time,high,57,80,20180430,033225,AMERICAN FREEDOM,AMERICAN FREEDOM,,NAME:9867f4342b01,False
Tank/20180506-201/014248.wav,Tank,matched,exact_date_time,high,58,80,20180506,014248,CABO KAMUI,CABO KAMUI,,NAME:8184cd8e7d77,False
Tank/20180507-202/212341.wav,Tank,matched,exact_date_time,high,59,83,20180507,212341,CTG MAGNESIUM,CTG MAGNESIUM,,NAME:27db51022dde,False
Tank/20180508-203/232237.wav,Tank,matched,exact_date_time,high,60,81,20180508,232237,SEAWAYS VISAYAS,SEAWAYS VISAYAS,,NAME:8d97cac1669c,False
Tank/20180509-204/124919.wav,Tank,matched,exact_date_time,high,61,89,20180509,124919,AQUALEADER,AQUALEADER,,NAME:26199ab6dc0b,False
Tank/20180510-205/062026.wav,Tank,matched,exact_date_time,high,62,84,20180510,062026,LOUIS P,LOUIS P,,NAME:4da84da50f77,False
Tank/20180515-206/031557.wav,Tank,matched,exact_date_time,high,63,80,20180515,031557,CHAMPION ISTRA,CHAMPION ISTRA,,NAME:6dfcba65add2,False
Tank/20180515a-207/224627.wav,Tank,matched,exact_date_time,high,64,80,20180515,224627,GREEN SKY,GREEN SKY,,NAME:05a8fc61bca3,False
Tank/20180519-208/103407.wav,Tank,matched,exact_date_time,high,65,80,20180519,103407,KERALA,KERALA,,NAME:b09c81286f3a,False
Tank/20180520-209/130618.wav,Tank,matched,exact_date_time,high,66,80,20180520,130618,HERMIONE,HERMIONE,,NAME:86b9db5589f8,False
